constellation,average_competence,average_relative_competence,average_accuracy,count,population,sample,options,iteration,total_iterations
dissensus,0.6169166634508381,0.4253749951762571,0.3333333333333333,33,999,3,3,83,100
majority,0.6954761282048033,0.543214192307205,0.82,200,999,3,3,83,100
minority,0.5525866215513088,0.3288799323269632,0.12,200,999,3,3,83,100
consensus,0.706465780335582,0.559698670503373,0.92,75,999,3,3,84,100
dissensus,0.6222130954716663,0.4333196432074994,0.3333333333333333,39,999,3,3,84,100
majority,0.6838633458210153,0.5257950187315229,0.776255707762557,219,999,3,3,84,100
minority,0.5970586478572674,0.39558797178590105,0.182648401826484,219,999,3,3,84,100
consensus,0.7369772096124959,0.6054658144187438,0.9803921568627451,102,999,3,3,85,100
dissensus,0.6292028408727528,0.44380426130912926,0.3333333333333333,36,999,3,3,85,100
majority,0.6868734435468881,0.5303101653203321,0.7846153846153846,195,999,3,3,85,100
minority,0.5910796863154277,0.38661952947314165,0.18974358974358974,195,999,3,3,85,100
consensus,0.7274611795020074,0.5911917692530111,0.9595959595959596,99,999,3,3,86,100
dissensus,0.5944515222285967,0.39167728334289503,0.3333333333333333,38,999,3,3,86,100
majority,0.6965386458980648,0.5448079688470973,0.7704081632653061,196,999,3,3,86,100
minority,0.5763028211722175,0.36445423175832636,0.17346938775510204,196,999,3,3,86,100
consensus,0.6953210584202935,0.5429815876304402,0.9391304347826087,115,999,3,3,87,100
dissensus,0.6107180109713227,0.416077016456984,0.3333333333333333,30,999,3,3,87,100
majority,0.6801197524504499,0.5201796286756748,0.7659574468085106,188,999,3,3,87,100
minority,0.6070085802719869,0.41051287040798035,0.18085106382978725,188,999,3,3,87,100
consensus,0.7160949891244804,0.5741424836867207,0.954954954954955,111,999,3,3,88,100
dissensus,0.5878848930079615,0.3818273395119423,0.3333333333333333,43,999,3,3,88,100
majority,0.6666803715539857,0.5000205573309786,0.7374301675977654,179,999,3,3,88,100
minority,0.5767790557707364,0.36516858365610455,0.18435754189944134,179,999,3,3,88,100
consensus,0.7287123232421016,0.5930684848631523,0.9693877551020408,98,999,3,3,89,100
dissensus,0.6087842781726986,0.4131764172590479,0.3333333333333333,44,999,3,3,89,100
majority,0.6888686137409624,0.5333029206114437,0.7329842931937173,191,999,3,3,89,100
minority,0.6052864305610016,0.40792964584150243,0.2198952879581152,191,999,3,3,89,100
consensus,0.7353442175747094,0.6030163263620641,0.9719626168224299,107,999,3,3,90,100
dissensus,0.6228438037011537,0.43426570555173044,0.3333333333333333,42,999,3,3,90,100
majority,0.6813410024404986,0.5220115036607477,0.7336956521739131,184,999,3,3,90,100
minority,0.5969190365580869,0.3953785548371303,0.22282608695652173,184,999,3,3,90,100
consensus,0.7237544783050478,0.5856317174575717,0.970873786407767,103,999,3,3,91,100
dissensus,0.6193914209878204,0.4290871314817306,0.3333333333333333,33,999,3,3,91,100
majority,0.6750755649577675,0.5126133474366513,0.8020304568527918,197,999,3,3,91,100
minority,0.583221813238363,0.37483271985754446,0.16751269035532995,197,999,3,3,91,100
consensus,0.725631897297196,0.5884478459457941,1,97,999,3,3,92,100
dissensus,0.6070418862946099,0.4105628294419148,0.3333333333333333,32,999,3,3,92,100
majority,0.6893367327900385,0.5340050991850577,0.7647058823529411,204,999,3,3,92,100
minority,0.5746145534893693,0.36192183023405394,0.17647058823529413,204,999,3,3,92,100
consensus,0.7035205988026729,0.5552808982040094,0.9690721649484536,97,999,3,3,93,100
dissensus,0.6112688539780188,0.41690328096702817,0.3333333333333333,44,999,3,3,93,100
majority,0.6718186017941561,0.5077279026912341,0.7395833333333334,192,999,3,3,93,100
minority,0.5969134793720312,0.39537021905804676,0.19270833333333334,192,999,3,3,93,100
consensus,0.7006167033577483,0.5509250550366224,0.9797979797979798,99,999,3,3,94,100
dissensus,0.5977062981886169,0.39655944728292525,0.3333333333333333,39,999,3,3,94,100
majority,0.6814748323606089,0.5222122485409133,0.7282051282051282,195,999,3,3,94,100
minority,0.5716245248165523,0.35743678722482847,0.21025641025641026,195,999,3,3,94,100
consensus,0.7186157096881359,0.577923564532204,0.9487179487179487,117,999,3,3,95,100
dissensus,0.6348161919855938,0.45222428797839076,0.3333333333333333,36,999,3,3,95,100
majority,0.6735497938960584,0.5103246908440876,0.7,180,999,3,3,95,100
minority,0.6186120537161414,0.42791808057421193,0.2611111111111111,180,999,3,3,95,100
consensus,0.70584427119376,0.55876640679064,0.9615384615384616,104,999,3,3,96,100
dissensus,0.6059285837920413,0.4088928756880618,0.3333333333333333,35,999,3,3,96,100
majority,0.6926731102266973,0.539009665340046,0.7319587628865979,194,999,3,3,96,100
minority,0.5849602749087941,0.3774404123631911,0.211340206185567,194,999,3,3,96,100
consensus,0.7123276944153816,0.5684915416230722,0.9711538461538461,104,999,3,3,97,100
dissensus,0.6012494731502283,0.4018742097253424,0.3333333333333333,35,999,3,3,97,100
majority,0.6780214315625164,0.5170321473437747,0.7371134020618557,194,999,3,3,97,100
minority,0.5901733065780919,0.3852599598671377,0.20618556701030927,194,999,3,3,97,100
consensus,0.7223507503011593,0.5835261254517389,0.9652173913043478,115,999,3,3,98,100
dissensus,0.6195238261569843,0.4292857392354765,0.3333333333333333,30,999,3,3,98,100
majority,0.6812197441397836,0.5218296162096754,0.7180851063829787,188,999,3,3,98,100
minority,0.6086834215489711,0.4130251323234567,0.2553191489361702,188,999,3,3,98,100
consensus,0.7241300909524471,0.5861951364286706,0.9911504424778761,113,999,3,3,99,100
dissensus,0.6215368716469761,0.43230530747046425,0.3333333333333333,43,999,3,3,99,100
majority,0.6868062366625354,0.5302093549938032,0.7796610169491526,177,999,3,3,99,100
minority,0.563986548030549,0.34597982204582356,0.1807909604519774,177,999,3,3,99,100
consensus,0.7245198120265326,0.5867797180397989,0.9666666666666667,90,999,3,3,100,100
dissensus,0.6078538490801604,0.4117807736202406,0.3333333333333333,39,999,3,3,100,100
majority,0.6664658145038594,0.49969872175578917,0.7009803921568627,204,999,3,3,100,100
minority,0.5915143486824544,0.3872715230236817,0.2549019607843137,204,999,3,3,100,100
consensus,0.6685067537511068,0.631674170834563,0.9838709677419355,62,999,3,10,1,100
dissensus,0.45771717094945363,0.39746352327717066,0.2838283828382838,101,999,3,10,1,100
majority,0.6449521133024245,0.6055023481138052,0.8705882352941177,170,999,3,10,1,100
minority,0.41593017118640574,0.3510335235404508,0.09411764705882353,170,999,3,10,1,100
consensus,0.6944442463668491,0.6604936070742767,1,61,999,3,10,2,100
dissensus,0.4644636550901591,0.40495961676684344,0.25892857142857145,112,999,3,10,2,100
majority,0.6284399693476007,0.5871555214973341,0.81875,160,999,3,10,2,100
minority,0.42394941507212935,0.3599437945245882,0.1,160,999,3,10,2,100
consensus,0.679299512341232,0.6436661248235911,1,53,999,3,10,3,100
dissensus,0.46725219633978776,0.40805799593309755,0.2796610169491525,118,999,3,10,3,100
majority,0.661389679776039,0.6237663108622655,0.8641975308641975,162,999,3,10,3,100
minority,0.4135263866874286,0.3483626518749207,0.06790123456790123,162,999,3,10,3,100
consensus,0.6667143116153086,0.629682568461454,1,62,999,3,10,4,100
dissensus,0.4879904025930911,0.43110044732565683,0.28533333333333333,125,999,3,10,4,100
majority,0.6576425081929065,0.6196027868810072,0.9041095890410958,146,999,3,10,4,100
minority,0.4348347676472981,0.3720386307192201,0.06164383561643835,146,999,3,10,4,100
consensus,0.6422127244751901,0.6024585827502111,0.98,50,999,3,10,5,100
dissensus,0.4671859555807896,0.40798439508976625,0.28055555555555556,120,999,3,10,5,100
majority,0.6104401242867844,0.5671556936519826,0.8282208588957055,163,999,3,10,5,100
minority,0.41618505321311666,0.3513167257923519,0.06748466257668712,163,999,3,10,5,100
consensus,0.6638263969361465,0.6264737743734962,1,53,999,3,10,6,100
dissensus,0.47146219821165497,0.4127357757907279,0.2773109243697479,119,999,3,10,6,100
majority,0.6208938329270897,0.578770925474544,0.8881987577639752,161,999,3,10,6,100
minority,0.4417554017377624,0.3797282241530693,0.055900621118012424,161,999,3,10,6,100
consensus,0.6787380746973213,0.6430423052192459,1,48,999,3,10,7,100
dissensus,0.47635114727585215,0.4181679414176135,0.2514124293785311,118,999,3,10,7,100
majority,0.6277576967608881,0.5863974408454313,0.844311377245509,167,999,3,10,7,100
minority,0.4458328541852032,0.384258726872448,0.08982035928143713,167,999,3,10,7,100
consensus,0.6458952179318294,0.6065502421464771,1,40,999,3,10,8,100
dissensus,0.46449488766860864,0.4049943196317874,0.2534435261707989,121,999,3,10,8,100
majority,0.6419461122554251,0.6021623469504723,0.8895348837209303,172,999,3,10,8,100
minority,0.4369005461020374,0.3743339401133749,0.06395348837209303,172,999,3,10,8,100
consensus,0.6768587449710045,0.6409541610788939,1,58,999,3,10,9,100
dissensus,0.47089221216702404,0.41210245796336004,0.27692307692307694,130,999,3,10,9,100
majority,0.6314679523331017,0.5905199470367797,0.8896551724137931,145,999,3,10,9,100
minority,0.39710153749549826,0.33011281943944254,0.05517241379310345,145,999,3,10,9,100
consensus,0.6686467624515435,0.6318297360572706,1,53,999,3,10,10,100
dissensus,0.4700034505190529,0.41111494502116996,0.2732732732732733,111,999,3,10,10,100
majority,0.6458532185447348,0.6065035761608164,0.8520710059171598,169,999,3,10,10,100
minority,0.3957818376079488,0.32864648623105425,0.10650887573964497,169,999,3,10,10,100
consensus,0.6656259146829446,0.6284732385366051,0.9841269841269841,63,999,3,10,11,100
dissensus,0.4709766721740986,0.4121963024156651,0.2777777777777778,126,999,3,10,11,100
majority,0.613642930372589,0.5707143670806545,0.8194444444444444,144,999,3,10,11,100
minority,0.38260905624192676,0.3140100624910297,0.06944444444444445,144,999,3,10,11,100
consensus,0.6789818637887948,0.6433131819875497,1,54,999,3,10,12,100
dissensus,0.46147383232441513,0.40163759147157235,0.2876712328767123,146,999,3,10,12,100
majority,0.619957935493492,0.5777310394372133,0.8721804511278195,133,999,3,10,12,100
minority,0.40689628149078166,0.3409958683230907,0.08270676691729323,133,999,3,10,12,100
consensus,0.6806299410169013,0.6451443789076681,1,50,999,3,10,13,100
dissensus,0.496118875750241,0.44013208416693456,0.29770992366412213,131,999,3,10,13,100
majority,0.66870012022103,0.6318890224678112,0.9210526315789473,152,999,3,10,13,100
minority,0.4538148700665548,0.39312763340728313,0.05263157894736842,152,999,3,10,13,100
consensus,0.669632730227507,0.6329252558083411,1,36,999,3,10,14,100
dissensus,0.4754876369454625,0.41720848549495837,0.2907268170426065,133,999,3,10,14,100
majority,0.6325431174458084,0.5917145749397872,0.8658536585365854,164,999,3,10,14,100
minority,0.39411981261900353,0.32679979179889285,0.07926829268292683,164,999,3,10,14,100
consensus,0.6431738756536957,0.6035265285041063,0.9838709677419355,62,999,3,10,15,100
dissensus,0.4860268979838754,0.4289187755376394,0.27100271002710025,123,999,3,10,15,100
majority,0.6182653236173006,0.5758503595747784,0.8445945945945946,148,999,3,10,15,100
minority,0.38867244640588633,0.3207471626732071,0.08108108108108109,148,999,3,10,15,100
consensus,0.6754659667393813,0.6394066297104237,1,45,999,3,10,16,100
dissensus,0.5014021553813169,0.44600239486813,0.28888888888888886,135,999,3,10,16,100
majority,0.6480642364689094,0.6089602627432327,0.934640522875817,153,999,3,10,16,100
minority,0.41701557558057284,0.3522395284228587,0.0392156862745098,153,999,3,10,16,100
consensus,0.6357021123021176,0.5952245692245751,0.9761904761904762,42,999,3,10,17,100
dissensus,0.4737397477361844,0.4152663863735382,0.2599388379204893,109,999,3,10,17,100
majority,0.6494265833074498,0.610473981452722,0.8571428571428571,182,999,3,10,17,100
minority,0.4267661158218059,0.3630734620242288,0.07692307692307693,182,999,3,10,17,100
consensus,0.6573029688011636,0.6192255208901818,1,51,999,3,10,18,100
dissensus,0.502368208415368,0.44707578712818674,0.2689075630252101,119,999,3,10,18,100
majority,0.6074042602989286,0.5637825114432541,0.803680981595092,163,999,3,10,18,100
minority,0.4420286601615007,0.38003184462388967,0.09202453987730061,163,999,3,10,18,100
consensus,0.6835264391121676,0.6483627101246308,1,63,999,3,10,19,100
dissensus,0.4711567663627382,0.4123964070697092,0.27371273712737126,123,999,3,10,19,100
majority,0.6554292493547332,0.617143610394148,0.8979591836734694,147,999,3,10,19,100
minority,0.4372122886006207,0.37468032066735635,0.05442176870748299,147,999,3,10,19,100
consensus,0.6652401874822221,0.6280446527580246,0.9649122807017544,57,999,3,10,20,100
dissensus,0.4728035363171376,0.41422615146348624,0.268361581920904,118,999,3,10,20,100
majority,0.6453700444090793,0.6059667160100881,0.8354430379746836,158,999,3,10,20,100
minority,0.4255854476207891,0.3617616084675434,0.11392405063291139,158,999,3,10,20,100
consensus,0.6746190735153504,0.6384656372392783,1,64,999,3,10,21,100
dissensus,0.47957053098691615,0.4217450344299068,0.26843657817109146,113,999,3,10,21,100
majority,0.5997654873772542,0.5552949859747269,0.8205128205128205,156,999,3,10,21,100
minority,0.4120117411648747,0.34667971240541634,0.08974358974358974,156,999,3,10,21,100
consensus,0.6828489456482483,0.6476099396091647,1,52,999,3,10,22,100
dissensus,0.47196856983129926,0.4132984109236658,0.26344086021505375,124,999,3,10,22,100
majority,0.6460825345826715,0.6067583717585239,0.8280254777070064,157,999,3,10,22,100
minority,0.4577439531520792,0.39749328128008804,0.10828025477707007,157,999,3,10,22,100
consensus,0.6814539222757698,0.6460599136397442,1,56,999,3,10,23,100
dissensus,0.4855808007763699,0.4284231119737443,0.28535353535353536,132,999,3,10,23,100
majority,0.621427713461975,0.5793641260688611,0.8620689655172413,145,999,3,10,23,100
minority,0.439091951301771,0.37676883477974554,0.06896551724137931,145,999,3,10,23,100
consensus,0.6650304006882679,0.6278115563202977,0.9811320754716981,53,999,3,10,24,100
dissensus,0.4732209987644406,0.4146899986271563,0.2740112994350282,118,999,3,10,24,100
majority,0.6377179743405172,0.5974644159339081,0.8395061728395061,162,999,3,10,24,100
minority,0.42898763889938385,0.36554182099931537,0.10493827160493827,162,999,3,10,24,100
consensus,0.7040030599804595,0.6711145110893995,1,52,999,3,10,25,100
dissensus,0.4795680240998345,0.4217422489998161,0.2768817204301075,124,999,3,10,25,100
majority,0.6217917939299528,0.5797686599221697,0.8726114649681529,157,999,3,10,25,100
minority,0.42763954755853106,0.3640439417317011,0.05732484076433121,157,999,3,10,25,100
consensus,0.6677088346825912,0.6307875940917681,0.98,50,999,3,10,26,100
dissensus,0.4962823908702261,0.44031376763358443,0.28169014084507044,142,999,3,10,26,100
majority,0.6441142982785947,0.6045714425317719,0.900709219858156,141,999,3,10,26,100
minority,0.43582532915950534,0.37313925462167263,0.06382978723404255,141,999,3,10,26,100
consensus,0.6870352131355664,0.6522613479284071,1,51,999,3,10,27,100
dissensus,0.4603836633580143,0.40042629262001594,0.27873563218390807,116,999,3,10,27,100
majority,0.6319102684930051,0.5910114094366724,0.8674698795180723,166,999,3,10,27,100
minority,0.43016242370562047,0.36684713745068936,0.09036144578313253,166,999,3,10,27,100
consensus,0.680670009479907,0.6451888994221189,0.9824561403508771,57,999,3,10,28,100
dissensus,0.46926769134370944,0.41029743482634384,0.27102803738317754,107,999,3,10,28,100
majority,0.6331992653733086,0.5924436281925652,0.8579881656804734,169,999,3,10,28,100
minority,0.4191738039745602,0.3546375599717336,0.10059171597633136,169,999,3,10,28,100
consensus,0.6677864837330869,0.630873870814541,1,54,999,3,10,29,100
dissensus,0.4791252181559324,0.4212502423954805,0.2644628099173554,121,999,3,10,29,100
majority,0.6419073273088117,0.6021192525653463,0.8734177215189873,158,999,3,10,29,100
minority,0.41634104171372904,0.3514900463485878,0.06962025316455696,158,999,3,10,29,100
consensus,0.6945521820350277,0.6606135355944751,1,51,999,3,10,30,100
dissensus,0.4757286319258709,0.417476257695412,0.27170868347338933,119,999,3,10,30,100
majority,0.6052066387361532,0.561340709706837,0.8282208588957055,163,999,3,10,30,100
minority,0.40291055920933794,0.3365672880103755,0.11042944785276074,163,999,3,10,30,100
consensus,0.6855502011139988,0.6506113345711098,1,59,999,3,10,31,100
dissensus,0.4545112139720004,0.3939013488577782,0.25308641975308643,108,999,3,10,31,100
majority,0.6382874795005669,0.5980971994450742,0.8855421686746988,166,999,3,10,31,100
minority,0.42487122125668364,0.36096802361853736,0.0783132530120482,166,999,3,10,31,100
consensus,0.6871502963383682,0.6523892181537424,1,40,999,3,10,32,100
dissensus,0.47659175901395845,0.4184352877932874,0.28225806451612906,124,999,3,10,32,100
majority,0.6193855462346458,0.5770950513718287,0.8402366863905325,169,999,3,10,32,100
minority,0.4117345617205103,0.3463717352450114,0.0650887573964497,169,999,3,10,32,100
consensus,0.6549625467165511,0.616625051907279,1,61,999,3,10,33,100
dissensus,0.4777985769284091,0.41977619658712123,0.26666666666666666,105,999,3,10,33,100
majority,0.6547953023470682,0.6164392248300758,0.8562874251497006,167,999,3,10,33,100
minority,0.4349515035464066,0.3721683372737851,0.041916167664670656,167,999,3,10,33,100
consensus,0.6539625298351095,0.6155139220390106,1,41,999,3,10,34,100
dissensus,0.4910447211072192,0.4344941345635769,0.28654970760233917,114,999,3,10,34,100
majority,0.6352398137609067,0.594710904178785,0.8595505617977528,178,999,3,10,34,100
minority,0.410483172888674,0.34498130320963777,0.09550561797752809,178,999,3,10,34,100
consensus,0.6809262951603159,0.64547366128924,1,62,999,3,10,35,100
dissensus,0.4786983008566519,0.4207758898407243,0.2861356932153392,113,999,3,10,35,100
majority,0.5974804455666403,0.5527560506296003,0.8227848101265823,158,999,3,10,35,100
minority,0.42229531339157517,0.35810590376841683,0.10759493670886076,158,999,3,10,35,100
consensus,0.6608213359647889,0.6231348177386543,0.9830508474576272,59,999,3,10,36,100
dissensus,0.47307185570439586,0.41452428411599546,0.2866043613707165,107,999,3,10,36,100
majority,0.6181280087160287,0.5756977874622542,0.8502994011976048,167,999,3,10,36,100
minority,0.40606832827349376,0.340075920303882,0.08383233532934131,167,999,3,10,36,100
consensus,0.6896739874694807,0.655193319410534,1,54,999,3,10,37,100
dissensus,0.47500695174974744,0.41667439083305274,0.27450980392156865,119,999,3,10,37,100
majority,0.6443799589688569,0.6048666210765077,0.85,160,999,3,10,37,100
minority,0.4104736650422274,0.34497073893580826,0.075,160,999,3,10,37,100
consensus,0.6763719423586736,0.640413269287415,1,48,999,3,10,38,100
dissensus,0.47371903554673983,0.4152433728297111,0.2878787878787879,132,999,3,10,38,100
majority,0.6256171192494495,0.5840190213882772,0.8235294117647058,153,999,3,10,38,100
minority,0.44677563740543147,0.3853062637838128,0.11764705882352941,153,999,3,10,38,100
consensus,0.6643270608371581,0.6270300675968423,1,53,999,3,10,39,100
dissensus,0.4798596098114388,0.4220662331238209,0.2824427480916031,131,999,3,10,39,100
majority,0.637194109046691,0.5968823433852124,0.8590604026845637,149,999,3,10,39,100
minority,0.4509747497901483,0.3899719442112759,0.10067114093959731,149,999,3,10,39,100
consensus,0.6758616244841296,0.6398462494268106,0.9807692307692307,52,999,3,10,40,100
dissensus,0.48732823630392724,0.43036470700436363,0.2818181818181818,110,999,3,10,40,100
majority,0.6214807716749706,0.5794230796388563,0.8654970760233918,171,999,3,10,40,100
minority,0.4404415507139148,0.37826838968212756,0.07017543859649122,171,999,3,10,40,100
consensus,0.6893611250415613,0.6548456944906238,0.9818181818181818,55,999,3,10,41,100
dissensus,0.47621982545267105,0.41802202828074564,0.3025210084033613,119,999,3,10,41,100
majority,0.6528222561486611,0.61424695127629,0.8867924528301887,159,999,3,10,41,100
minority,0.41906102520527916,0.35451225022808797,0.05660377358490566,159,999,3,10,41,100
consensus,0.6733709536089528,0.637078837343281,0.9821428571428571,56,999,3,10,42,100
dissensus,0.47729393988102675,0.4192154887566964,0.28,125,999,3,10,42,100
majority,0.6202273714578999,0.5780304127309999,0.8026315789473685,152,999,3,10,42,100
minority,0.44925896379940433,0.3880655153326715,0.11842105263157894,152,999,3,10,42,100
consensus,0.6424910388686694,0.6027678209651882,1,50,999,3,10,43,100
dissensus,0.4740205144724895,0.4155783494138771,0.2801120448179272,119,999,3,10,43,100
majority,0.6062269942842782,0.5624744380936425,0.823170731707317,164,999,3,10,43,100
minority,0.40827795311641063,0.34253105901823405,0.09146341463414634,164,999,3,10,43,100
consensus,0.6747305436702125,0.6385894929669027,0.9827586206896551,58,999,3,10,44,100
dissensus,0.4894060384237152,0.43267337602635025,0.2810945273631841,134,999,3,10,44,100
majority,0.6372099760149487,0.5968999733499429,0.8652482269503546,141,999,3,10,44,100
minority,0.4262280604400811,0.3624756227112012,0.06382978723404255,141,999,3,10,44,100
consensus,0.6744428076623481,0.6382697862914979,1,59,999,3,10,45,100
dissensus,0.47764356742691316,0.41960396380768133,0.26843657817109146,113,999,3,10,45,100
majority,0.629467799983881,0.5882975555376457,0.8260869565217391,161,999,3,10,45,100
minority,0.4134491463537438,0.34827682928193754,0.055900621118012424,161,999,3,10,45,100
consensus,0.6738620080799814,0.6376244534222016,1,49,999,3,10,46,100
dissensus,0.4751724168072756,0.4168582408969729,0.2818627450980392,136,999,3,10,46,100
majority,0.651629553651563,0.6129217262795145,0.8648648648648649,148,999,3,10,46,100
minority,0.4052039551893186,0.3391155057659096,0.08783783783783784,148,999,3,10,46,100
consensus,0.6582105922273032,0.6202339913636702,1,68,999,3,10,47,100
dissensus,0.47664845864896455,0.41849828738773837,0.28703703703703703,108,999,3,10,47,100
majority,0.6602465973866682,0.6224962193185203,0.8662420382165605,157,999,3,10,47,100
minority,0.40698949390322353,0.34109943767024836,0.044585987261146494,157,999,3,10,47,100
consensus,0.641901189328928,0.6021124325876979,0.96875,64,999,3,10,48,100
dissensus,0.46727623466061113,0.40808470517845685,0.28052805280528054,101,999,3,10,48,100
majority,0.646054710763357,0.6067274564037299,0.8928571428571429,168,999,3,10,48,100
minority,0.40597457942827275,0.33997175492030307,0.05952380952380952,168,999,3,10,48,100
consensus,0.6519796724172516,0.6133107471302796,0.9814814814814815,54,999,3,10,49,100
dissensus,0.4693131098371723,0.41034789981908026,0.27823691460055094,121,999,3,10,49,100
majority,0.6244676907011897,0.5827418785568774,0.8987341772151899,158,999,3,10,49,100
minority,0.4224873815343385,0.3583193128159317,0.04430379746835443,158,999,3,10,49,100
consensus,0.6846711713233407,0.6496346348037119,1,67,999,3,10,50,100
dissensus,0.46446080783378046,0.4049564531486449,0.29022988505747127,116,999,3,10,50,100
majority,0.6229522792908829,0.5810580881009809,0.8533333333333334,150,999,3,10,50,100
minority,0.4378394653280266,0.3753771836978073,0.08666666666666667,150,999,3,10,50,100
consensus,0.6667614501653886,0.6297349446282094,0.9795918367346939,49,999,3,10,51,100
dissensus,0.4628113141727888,0.40312368241420976,0.2606060606060606,110,999,3,10,51,100
majority,0.6304808448867648,0.5894231609852942,0.8793103448275862,174,999,3,10,51,100
minority,0.4147681534218056,0.34974239269089513,0.06896551724137931,174,999,3,10,51,100
consensus,0.6363298097811639,0.5959220108679599,0.9833333333333333,60,999,3,10,52,100
dissensus,0.5075457850982633,0.4528286501091815,0.2887139107611549,127,999,3,10,52,100
majority,0.6405925769283124,0.600658418809236,0.8698630136986302,146,999,3,10,52,100
minority,0.4147509140439319,0.349723237826591,0.0410958904109589,146,999,3,10,52,100
consensus,0.6445095788411228,0.6050106431568032,1,59,999,3,10,53,100
dissensus,0.47442908691662566,0.41603231879625074,0.26287262872628725,123,999,3,10,53,100
majority,0.6356123671706593,0.5951248524118438,0.8675496688741722,151,999,3,10,53,100
minority,0.43182061471319483,0.36868957190354984,0.08609271523178808,151,999,3,10,53,100
consensus,0.6951589161663891,0.6612876846293212,1,47,999,3,10,54,100
dissensus,0.48489427557654036,0.427660306196156,0.28688524590163933,122,999,3,10,54,100
majority,0.6251039490491299,0.5834488322768111,0.8597560975609756,164,999,3,10,54,100
minority,0.472454278932873,0.4138380877031922,0.054878048780487805,164,999,3,10,54,100
consensus,0.6538754617927882,0.6154171797697647,0.9846153846153847,65,999,3,10,55,100
dissensus,0.4730495878382616,0.4144995420425128,0.26881720430107525,124,999,3,10,55,100
majority,0.6205633067140297,0.5784036741266998,0.8333333333333334,144,999,3,10,55,100
minority,0.40009928606741596,0.33344365118601776,0.06944444444444445,144,999,3,10,55,100
consensus,0.6489594931015745,0.6099549923350829,1,48,999,3,10,56,100
dissensus,0.47917384705785665,0.42130427450872954,0.28,125,999,3,10,56,100
majority,0.6180596010243607,0.5756217789159563,0.83125,160,999,3,10,56,100
minority,0.45925888215759186,0.39917653573065764,0.1125,160,999,3,10,56,100
consensus,0.7004154847682196,0.6671283164091328,1,47,999,3,10,57,100
dissensus,0.48685319146057077,0.42983687940063425,0.27559055118110237,127,999,3,10,57,100
majority,0.6173788044083302,0.5748653382314779,0.8616352201257862,159,999,3,10,57,100
minority,0.42165014031606746,0.3573890447956305,0.050314465408805034,159,999,3,10,57,100
consensus,0.696797419432156,0.6631082438135067,1,59,999,3,10,58,100
dissensus,0.4857271499687716,0.42858572218752394,0.271505376344086,124,999,3,10,58,100
majority,0.6420681369304657,0.6022979299227396,0.8733333333333333,150,999,3,10,58,100
minority,0.41821094544325027,0.35356771715916696,0.06666666666666667,150,999,3,10,58,100
consensus,0.6305764966912998,0.5895294407681109,0.9807692307692307,52,999,3,10,59,100
dissensus,0.48636373751188644,0.42929304167987387,0.29850746268656714,134,999,3,10,59,100
majority,0.6221466046703352,0.5801628940781502,0.8367346938775511,147,999,3,10,59,100
minority,0.4217683132823405,0.35752034809148936,0.08163265306122448,147,999,3,10,59,100
consensus,0.667281997691821,0.6303133307686899,1,49,999,3,10,60,100
dissensus,0.4859419978207866,0.4288244420230963,0.2777777777777778,132,999,3,10,60,100
majority,0.6275886962884933,0.5862096625427704,0.8618421052631579,152,999,3,10,60,100
minority,0.39593735832788396,0.3288192870309822,0.09210526315789473,152,999,3,10,60,100
consensus,0.678685645241756,0.6429840502686177,1,50,999,3,10,61,100
dissensus,0.4684783534012968,0.40942039266810754,0.2611111111111111,120,999,3,10,61,100
majority,0.6722418644735475,0.6358242938594973,0.9079754601226994,163,999,3,10,61,100
minority,0.42651315107598814,0.3627923900844312,0.0736196319018405,163,999,3,10,61,100
consensus,0.7039858039408312,0.6710953377120348,0.9827586206896551,58,999,3,10,62,100
dissensus,0.4617804335614078,0.40197825951267535,0.2807017543859649,114,999,3,10,62,100
majority,0.6191194803225489,0.57679942258061,0.8198757763975155,161,999,3,10,62,100
minority,0.43000176025623954,0.36666862250693283,0.09316770186335403,161,999,3,10,62,100
consensus,0.7032175647113852,0.6702417385682058,1,49,999,3,10,63,100
dissensus,0.47217652593251497,0.41352947325835,0.29365079365079366,126,999,3,10,63,100
majority,0.6189204242143078,0.5765782491270087,0.9113924050632911,158,999,3,10,63,100
minority,0.443158492752457,0.38128721416939665,0.05063291139240506,158,999,3,10,63,100
consensus,0.6715941697015967,0.6351046330017741,1,57,999,3,10,64,100
dissensus,0.47281072904466115,0.41423414338295683,0.2807017543859649,114,999,3,10,64,100
majority,0.6299814369031487,0.5888682632257207,0.8333333333333334,162,999,3,10,64,100
minority,0.4296806989768003,0.3663118877520003,0.10493827160493827,162,999,3,10,64,100
consensus,0.6917503644859321,0.6575004049843689,0.9824561403508771,57,999,3,10,65,100
dissensus,0.49133588613333323,0.4348176512592592,0.28974358974358977,130,999,3,10,65,100
majority,0.6200234464537161,0.5778038293930179,0.8287671232876712,146,999,3,10,65,100
minority,0.42999768485442724,0.366664094282697,0.0821917808219178,146,999,3,10,65,100
consensus,0.6617322091215488,0.6241468990239432,1,61,999,3,10,66,100
dissensus,0.47604855377763766,0.4178317264195974,0.2711864406779661,118,999,3,10,66,100
majority,0.6206508518002365,0.5785009464447073,0.8831168831168831,154,999,3,10,66,100
minority,0.41752712250393875,0.35280791389326527,0.03896103896103896,154,999,3,10,66,100
consensus,0.6692638379876458,0.6325153755418287,1,63,999,3,10,67,100
dissensus,0.4722994527000873,0.4136660585556526,0.273224043715847,122,999,3,10,67,100
