constellation,average_competence,average_relative_competence,average_accuracy,count,population,sample,options,iteration,total_iterations
minority,0.6034137462957445,0.4051206194436169,0.26424870466321243,193,999,3,3,468,1000
consensus,0.7139581984438028,0.5709372976657042,0.9795918367346939,98,999,3,3,469,1000
dissensus,0.6122447787670464,0.4183671681505696,0.3333333333333333,41,999,3,3,469,1000
majority,0.689802196038058,0.534703294057087,0.8092783505154639,194,999,3,3,469,1000
minority,0.5779577529864367,0.366936629479655,0.13402061855670103,194,999,3,3,469,1000
consensus,0.7151830810706856,0.5727746216060284,0.98,100,999,3,3,470,1000
dissensus,0.6236611933369811,0.43549179000547156,0.3333333333333333,32,999,3,3,470,1000
majority,0.6984736281783037,0.5477104422674557,0.7412935323383084,201,999,3,3,470,1000
minority,0.5852667008291862,0.3779000512437793,0.22388059701492538,201,999,3,3,470,1000
consensus,0.7337158575294572,0.6005737862941859,0.968421052631579,95,999,3,3,471,1000
dissensus,0.561886468557296,0.342829702835944,0.3333333333333333,30,999,3,3,471,1000
majority,0.6737943576583162,0.5106915364874742,0.75,208,999,3,3,471,1000
minority,0.583611097062926,0.375416645594389,0.20192307692307693,208,999,3,3,471,1000
consensus,0.7152956684130123,0.5729435026195184,0.9565217391304348,92,999,3,3,472,1000
dissensus,0.6191813845072759,0.4287720767609138,0.3333333333333333,37,999,3,3,472,1000
majority,0.6809962811819704,0.5214944217729556,0.7647058823529411,204,999,3,3,472,1000
minority,0.6069629556892038,0.4104444335338057,0.1715686274509804,204,999,3,3,472,1000
consensus,0.7023850460826078,0.5535775691239117,0.956989247311828,93,999,3,3,473,1000
dissensus,0.6028996546019999,0.4043494819029998,0.3333333333333333,37,999,3,3,473,1000
majority,0.6862595818351116,0.5293893727526675,0.7536945812807881,203,999,3,3,473,1000
minority,0.6022994072093936,0.4034491108140904,0.18719211822660098,203,999,3,3,473,1000
consensus,0.7009954286160139,0.5514931429240209,0.9807692307692307,104,999,3,3,474,1000
dissensus,0.6114457287127987,0.417168593069198,0.3333333333333333,31,999,3,3,474,1000
majority,0.6756379757427708,0.5134569636141562,0.7676767676767676,198,999,3,3,474,1000
minority,0.5893268825443969,0.3839903238165954,0.16161616161616163,198,999,3,3,474,1000
consensus,0.7159873642973771,0.5739810464460657,0.9611650485436893,103,999,3,3,475,1000
dissensus,0.6325592787682333,0.44883891815234994,0.3333333333333333,33,999,3,3,475,1000
majority,0.6832503578456217,0.5248755367684325,0.7411167512690355,197,999,3,3,475,1000
minority,0.6008930982660988,0.4013396473991481,0.19289340101522842,197,999,3,3,475,1000
consensus,0.6997236245317767,0.549585436797665,0.9615384615384616,104,999,3,3,476,1000
dissensus,0.6090161661227602,0.4135242491841403,0.3333333333333333,43,999,3,3,476,1000
majority,0.6677499343052767,0.501624901457915,0.7365591397849462,186,999,3,3,476,1000
minority,0.5849501804956051,0.3774252707434077,0.1989247311827957,186,999,3,3,476,1000
consensus,0.7055166913421979,0.5582750370132968,0.9572649572649573,117,999,3,3,477,1000
dissensus,0.5823147472967524,0.3734721209451285,0.3333333333333333,32,999,3,3,477,1000
majority,0.6797550401862954,0.5196325602794432,0.7010869565217391,184,999,3,3,477,1000
minority,0.5669585517067732,0.35043782756015984,0.22282608695652173,184,999,3,3,477,1000
consensus,0.7417480417103834,0.6126220625655752,1,98,999,3,3,478,1000
dissensus,0.6010074311724076,0.4015111467586114,0.3333333333333333,39,999,3,3,478,1000
majority,0.7094912345106967,0.5642368517660451,0.8112244897959183,196,999,3,3,478,1000
minority,0.5895698835168883,0.38435482527533243,0.17857142857142858,196,999,3,3,478,1000
consensus,0.7070885173902387,0.5606327760853581,0.967479674796748,123,999,3,3,479,1000
dissensus,0.5977798169338936,0.3966697254008404,0.3333333333333333,37,999,3,3,479,1000
majority,0.6950165352641439,0.5425248028962157,0.7861271676300579,173,999,3,3,479,1000
minority,0.5847991916677612,0.37719878750164176,0.1907514450867052,173,999,3,3,479,1000
consensus,0.717179677123314,0.575769515684971,0.9893617021276596,94,999,3,3,480,1000
dissensus,0.639611001329921,0.4594165019948815,0.3333333333333333,59,999,3,3,480,1000
majority,0.6894403851297857,0.5341605776946785,0.7777777777777778,180,999,3,3,480,1000
minority,0.5787210580254732,0.36808158703820987,0.14444444444444443,180,999,3,3,480,1000
consensus,0.7017260993056463,0.5525891489584696,0.989010989010989,91,999,3,3,481,1000
dissensus,0.5909828158687617,0.38647422380314245,0.3333333333333333,36,999,3,3,481,1000
majority,0.6920160129719074,0.538024019457861,0.7572815533980582,206,999,3,3,481,1000
minority,0.5802549154310815,0.3703823731466224,0.19902912621359223,206,999,3,3,481,1000
consensus,0.7357098644143608,0.6035647966215412,0.9711538461538461,104,999,3,3,482,1000
dissensus,0.6168388070103414,0.42525821051551216,0.3333333333333333,34,999,3,3,482,1000
majority,0.665137497549399,0.4977062463240985,0.7794871794871795,195,999,3,3,482,1000
minority,0.5947837511770045,0.39217562676550677,0.18974358974358974,195,999,3,3,482,1000
consensus,0.7220525081253104,0.5830787621879656,0.9789473684210527,95,999,3,3,483,1000
dissensus,0.6355094709527689,0.45326420642915327,0.3333333333333333,33,999,3,3,483,1000
majority,0.6782504257704397,0.5173756386556595,0.7560975609756098,205,999,3,3,483,1000
minority,0.578087259025684,0.367130888538526,0.1902439024390244,205,999,3,3,483,1000
consensus,0.7275044174017335,0.5912566261026003,1,105,999,3,3,484,1000
dissensus,0.6198385193099355,0.4297577789649032,0.3333333333333333,37,999,3,3,484,1000
majority,0.6800316906132675,0.5200475359199013,0.7696335078534031,191,999,3,3,484,1000
minority,0.5911222620847689,0.38668339312715333,0.19895287958115182,191,999,3,3,484,1000
consensus,0.7186055850971955,0.5779083776457933,0.956140350877193,114,999,3,3,485,1000
dissensus,0.6051671022060416,0.40775065330906246,0.3333333333333333,29,999,3,3,485,1000
majority,0.6799961290755228,0.5199941936132841,0.7684210526315789,190,999,3,3,485,1000
minority,0.5935235545513008,0.3902853318269512,0.2,190,999,3,3,485,1000
consensus,0.7163232866774839,0.574484930016226,0.9468085106382979,94,999,3,3,486,1000
dissensus,0.6175054591962151,0.4262581887943227,0.3333333333333333,49,999,3,3,486,1000
majority,0.6877331916279601,0.5315997874419401,0.7526315789473684,190,999,3,3,486,1000
minority,0.5970135722750504,0.3955203584125756,0.21578947368421053,190,999,3,3,486,1000
consensus,0.7259791049179892,0.5889686573769839,0.9523809523809523,105,999,3,3,487,1000
dissensus,0.6289455736272062,0.44341836044080923,0.3333333333333333,34,999,3,3,487,1000
majority,0.681715820497142,0.5225737307457129,0.7577319587628866,194,999,3,3,487,1000
minority,0.580316260435436,0.3704743906531541,0.20618556701030927,194,999,3,3,487,1000
consensus,0.7102019800514178,0.5653029700771266,0.9489795918367347,98,999,3,3,488,1000
dissensus,0.59206564608948,0.3880984691342199,0.3333333333333333,31,999,3,3,488,1000
majority,0.6733832386340581,0.5100748579510871,0.7450980392156863,204,999,3,3,488,1000
minority,0.5972433065009468,0.3958649597514202,0.2107843137254902,204,999,3,3,488,1000
consensus,0.7347063611428265,0.6020595417142398,0.9777777777777777,90,999,3,3,489,1000
dissensus,0.6106051101460944,0.41590766521914163,0.3333333333333333,38,999,3,3,489,1000
majority,0.6987952050843799,0.5481928076265699,0.8048780487804879,205,999,3,3,489,1000
minority,0.5795669281143483,0.36935039217152243,0.15609756097560976,205,999,3,3,489,1000
consensus,0.7071976816703913,0.560796522505587,0.9553571428571429,112,999,3,3,490,1000
dissensus,0.5821882128974216,0.37328231934613243,0.3333333333333333,30,999,3,3,490,1000
majority,0.688374214706923,0.5325613220603844,0.7539267015706806,191,999,3,3,490,1000
minority,0.5778027721249984,0.3667041581874977,0.2198952879581152,191,999,3,3,490,1000
consensus,0.7172086241317617,0.5758129361976425,0.9478260869565217,115,999,3,3,491,1000
dissensus,0.6107651742149351,0.4161477613224027,0.3333333333333333,40,999,3,3,491,1000
majority,0.6893305531048918,0.5339958296573376,0.7921348314606742,178,999,3,3,491,1000
minority,0.6013211697350476,0.4019817546025714,0.19101123595505617,178,999,3,3,491,1000
consensus,0.7218943257866919,0.5828414886800377,0.9537037037037037,108,999,3,3,492,1000
dissensus,0.6009781219076082,0.4014671828614123,0.3333333333333333,38,999,3,3,492,1000
majority,0.6877393310992529,0.5316089966488793,0.786096256684492,187,999,3,3,492,1000
minority,0.5837971156790069,0.3756956735185104,0.1711229946524064,187,999,3,3,492,1000
consensus,0.7148296459334268,0.5722444689001401,0.9532710280373832,107,999,3,3,493,1000
dissensus,0.6008958306683674,0.4013437460025511,0.3333333333333333,38,999,3,3,493,1000
majority,0.6767518062182498,0.5151277093273746,0.7978723404255319,188,999,3,3,493,1000
minority,0.5842111146718211,0.37631667200773167,0.1702127659574468,188,999,3,3,493,1000
consensus,0.7308096985317146,0.5962145477975719,0.96,100,999,3,3,494,1000
dissensus,0.6580864304313144,0.4871296456469717,0.3333333333333333,39,999,3,3,494,1000
majority,0.6776196715910839,0.516429507386626,0.7525773195876289,194,999,3,3,494,1000
minority,0.5874094595297327,0.38111418929459895,0.20618556701030927,194,999,3,3,494,1000
consensus,0.7155972492741421,0.5733958739112132,0.99,100,999,3,3,495,1000
dissensus,0.5946663996648942,0.3919995994973413,0.3333333333333333,41,999,3,3,495,1000
majority,0.6861368470753304,0.5292052706129956,0.7604166666666666,192,999,3,3,495,1000
minority,0.585053426039748,0.37758013905962196,0.18229166666666666,192,999,3,3,495,1000
consensus,0.7175290298973402,0.5762935448460105,0.9809523809523809,105,999,3,3,496,1000
dissensus,0.6074048396455768,0.4111072594683652,0.3333333333333333,36,999,3,3,496,1000
majority,0.6736635035445538,0.5104952553168308,0.7708333333333334,192,999,3,3,496,1000
minority,0.5750604086456911,0.3625906129685367,0.171875,192,999,3,3,496,1000
consensus,0.7225955494185106,0.5838933241277657,0.98989898989899,99,999,3,3,497,1000
dissensus,0.6004836460243715,0.40072546903655737,0.3333333333333333,34,999,3,3,497,1000
majority,0.6695140420711444,0.5042710631067167,0.74,200,999,3,3,497,1000
minority,0.5756979715381749,0.3635469573072624,0.205,200,999,3,3,497,1000
consensus,0.7229513219771371,0.5844269829657056,0.9629629629629629,108,999,3,3,498,1000
dissensus,0.6182761089907652,0.42741416348614775,0.3333333333333333,33,999,3,3,498,1000
majority,0.6740883506556404,0.5111325259834606,0.7447916666666666,192,999,3,3,498,1000
minority,0.6019746317292124,0.4029619475938186,0.20833333333333334,192,999,3,3,498,1000
consensus,0.7279665434447955,0.5919498151671934,0.9901960784313726,102,999,3,3,499,1000
dissensus,0.656579839830994,0.48486975974649094,0.3333333333333333,24,999,3,3,499,1000
majority,0.6940250199872269,0.5410375299808403,0.8164251207729468,207,999,3,3,499,1000
minority,0.5860227693664135,0.37903415404962026,0.14492753623188406,207,999,3,3,499,1000
consensus,0.7151643062833323,0.5727464594249984,0.9809523809523809,105,999,3,3,500,1000
dissensus,0.6162756782226613,0.42441351733399196,0.3333333333333333,38,999,3,3,500,1000
majority,0.679441450116339,0.5191621751745085,0.7526315789473684,190,999,3,3,500,1000
minority,0.59069093650190585,0.38603640475285883,0.17894736842105263,190,999,3,3,500,1000
consensus,0.7221699126835706,0.5832548690253558,0.96,100,999,3,3,501,1000
dissensus,0.6238206476061827,0.4357309714092741,0.3333333333333333,35,999,3,3,501,1000
majority,0.6752724340307035,0.5129086510460551,0.7676767676767676,198,999,3,3,501,1000
minority,0.5871182397103584,0.38067735956553755,0.16161616161616163,198,999,3,3,501,1000
consensus,0.7282895395241277,0.5924343092861915,0.9900990099009901,101,999,3,3,502,1000
dissensus,0.6021492161933412,0.40322382429001175,0.3333333333333333,42,999,3,3,502,1000
majority,0.6873594759465114,0.531039213919767,0.7684210526315789,190,999,3,3,502,1000
minority,0.579939556205155,0.3699093343077326,0.1631578947368421,190,999,3,3,502,1000
consensus,0.72759896998828,0.5913984549824199,0.9795918367346939,98,999,3,3,503,1000
dissensus,0.6185304235938627,0.42779563539079396,0.3333333333333333,32,999,3,3,503,1000
majority,0.6759294321575494,0.5138941482363241,0.7487684729064039,203,999,3,3,503,1000
minority,0.5935048690487819,0.39025730357317284,0.2019704433497537,203,999,3,3,503,1000
consensus,0.7174539204181194,0.5761808806271791,0.9716981132075472,106,999,3,3,504,1000
dissensus,0.5987633925478644,0.39814508882179667,0.3333333333333333,38,999,3,3,504,1000
majority,0.6788617466569007,0.5182926199853509,0.7566137566137566,189,999,3,3,504,1000
minority,0.6001502705460359,0.4002254058190538,0.20105820105820105,189,999,3,3,504,1000
consensus,0.7339856537725484,0.6009784806588228,0.9607843137254902,102,999,3,3,505,1000
dissensus,0.6022288866211162,0.4033433299316743,0.3333333333333333,43,999,3,3,505,1000
majority,0.6760617260675026,0.5140925891012538,0.75,188,999,3,3,505,1000
minority,0.5872217956005682,0.38083269340085224,0.2127659574468085,188,999,3,3,505,1000
consensus,0.728255442065749,0.5923831630986236,1,97,999,3,3,506,1000
dissensus,0.6294187638695915,0.4441281458043873,0.3333333333333333,36,999,3,3,506,1000
majority,0.6845181628029483,0.5267772442044225,0.745,200,999,3,3,506,1000
minority,0.6165377974215275,0.4248066961322911,0.2,200,999,3,3,506,1000
consensus,0.7146851572412166,0.5720277358618249,0.9813084112149533,107,999,3,3,507,1000
dissensus,0.6009707820479466,0.40145617307192,0.3333333333333333,33,999,3,3,507,1000
majority,0.682504650728539,0.5237569760928086,0.7668393782383419,193,999,3,3,507,1000
minority,0.5889097416857081,0.38336461252856213,0.17098445595854922,193,999,3,3,507,1000
consensus,0.7031710235145752,0.5547565352718627,0.9523809523809523,105,999,3,3,508,1000
dissensus,0.6228504944816138,0.4342757417224206,0.3333333333333333,44,999,3,3,508,1000
majority,0.6830695855580574,0.5246043783370862,0.7554347826086957,184,999,3,3,508,1000
minority,0.5828894517009916,0.3743341775514874,0.20108695652173914,184,999,3,3,508,1000
consensus,0.7125386362237272,0.5688079543355907,0.9736842105263158,114,999,3,3,509,1000
dissensus,0.631069347463256,0.446604021194884,0.3333333333333333,34,999,3,3,509,1000
majority,0.6743602915725729,0.5115404373588595,0.7135135135135136,185,999,3,3,509,1000
minority,0.6040668950298684,0.40610034254480254,0.2648648648648649,185,999,3,3,509,1000
consensus,0.7374827845309416,0.6062241767964125,0.9611650485436893,103,999,3,3,510,1000
dissensus,0.5973024014947993,0.3959536022421989,0.3333333333333333,33,999,3,3,510,1000
majority,0.6726566379036528,0.5089849568554792,0.7918781725888325,197,999,3,3,510,1000
minority,0.564174497399996,0.34626174609999405,0.17766497461928935,197,999,3,3,510,1000
consensus,0.7216445558917146,0.5824668338375719,0.9777777777777777,90,999,3,3,511,1000
dissensus,0.6357947728623049,0.45369215929345724,0.3333333333333333,47,999,3,3,511,1000
majority,0.6834604701496103,0.5251907052244155,0.8163265306122449,196,999,3,3,511,1000
minority,0.5776423686374055,0.36646355295610833,0.15816326530612246,196,999,3,3,511,1000
consensus,0.7263444719396325,0.5895167079094488,0.99,100,999,3,3,512,1000
dissensus,0.5983082458127315,0.3974623687190972,0.3333333333333333,34,999,3,3,512,1000
majority,0.6744872091281099,0.5117308136921648,0.7437185929648241,199,999,3,3,512,1000
minority,0.578455548081391,0.3676833221220865,0.18592964824120603,199,999,3,3,512,1000
consensus,0.699202019559763,0.5488030293396445,0.9719626168224299,107,999,3,3,513,1000
dissensus,0.6085054067460774,0.4127581101191161,0.3333333333333333,36,999,3,3,513,1000
majority,0.6832048555770726,0.5248072833656089,0.7526315789473684,190,999,3,3,513,1000
minority,0.6070640886619099,0.4105961329928649,0.2,190,999,3,3,513,1000
consensus,0.727030652963479,0.5905459794452186,0.990990990990991,111,999,3,3,514,1000
dissensus,0.5982115955490603,0.39731739332359056,0.3333333333333333,27,999,3,3,514,1000
majority,0.6804498076952326,0.5206747115428488,0.7589743589743589,195,999,3,3,514,1000
minority,0.5741217186857557,0.36118257802863346,0.18461538461538463,195,999,3,3,514,1000
consensus,0.7112640643206539,0.5668960964809808,0.9523809523809523,105,999,3,3,515,1000
dissensus,0.6305927315157736,0.4458890972736603,0.3333333333333333,40,999,3,3,515,1000
majority,0.692759882185628,0.539139823278442,0.8031914893617021,188,999,3,3,515,1000
minority,0.5705902923091731,0.35588543846375964,0.16489361702127658,188,999,3,3,515,1000
consensus,0.7263677921077819,0.5895516881616728,0.9905660377358491,106,999,3,3,516,1000
dissensus,0.6124067699372463,0.4186101549058694,0.3333333333333333,46,999,3,3,516,1000
majority,0.7107057451561238,0.5660586177341858,0.7900552486187845,181,999,3,3,516,1000
minority,0.5593575150662996,0.3390362725994493,0.16022099447513813,181,999,3,3,516,1000
consensus,0.7121071210723077,0.5681606816084614,0.9711538461538461,104,999,3,3,517,1000
dissensus,0.6032827014667745,0.4049240522001619,0.3333333333333333,42,999,3,3,517,1000
majority,0.6873259238293644,0.5309888857440466,0.7967914438502673,187,999,3,3,517,1000
minority,0.5819852728763539,0.37297790931453084,0.15508021390374332,187,999,3,3,517,1000
consensus,0.7327812156226072,0.5991718234339108,0.96,100,999,3,3,518,1000
dissensus,0.6288017646646967,0.4432026469970451,0.3333333333333333,51,999,3,3,518,1000
majority,0.6906775921717928,0.5360163882576892,0.8021978021978022,182,999,3,3,518,1000
minority,0.5688248340129143,0.35323725101937137,0.1813186813186813,182,999,3,3,518,1000
consensus,0.719167547660052,0.578751321490078,0.97,100,999,3,3,519,1000
dissensus,0.6222474600912796,0.43337119013691944,0.3333333333333333,42,999,3,3,519,1000
majority,0.6844855972893218,0.5267283959339827,0.7801047120418848,191,999,3,3,519,1000
minority,0.5944245886992189,0.39163688304882827,0.16230366492146597,191,999,3,3,519,1000
consensus,0.7254923965105401,0.5882385947658101,0.9716981132075472,106,999,3,3,520,1000
dissensus,0.6137793132048454,0.4206689698072681,0.3333333333333333,41,999,3,3,520,1000
majority,0.6988492825074375,0.5482739237611564,0.7795698924731183,186,999,3,3,520,1000
minority,0.5926837546961202,0.3890256320441803,0.1827956989247312,186,999,3,3,520,1000
consensus,0.7076651900266198,0.5614977850399296,0.944954128440367,109,999,3,3,521,1000
dissensus,0.6092568920572209,0.4138853380858314,0.3333333333333333,34,999,3,3,521,1000
majority,0.664295798628346,0.4964436979425189,0.7526315789473684,190,999,3,3,521,1000
minority,0.5681422065461479,0.35221330981922194,0.19473684210526315,190,999,3,3,521,1000
consensus,0.7161637711160483,0.5742456566740725,0.9555555555555556,90,999,3,3,522,1000
dissensus,0.6073044626369934,0.4109566939554902,0.3333333333333333,48,999,3,3,522,1000
majority,0.6884760497711027,0.532714074656654,0.7794871794871795,195,999,3,3,522,1000
minority,0.566109612195665,0.34916441829349754,0.1794871794871795,195,999,3,3,522,1000
consensus,0.7206372253907224,0.5809558380860835,0.956989247311828,93,999,3,3,523,1000
dissensus,0.5979433599941171,0.39691503999117567,0.3333333333333333,38,999,3,3,523,1000
majority,0.6869999650476206,0.5304999475714308,0.801980198019802,202,999,3,3,523,1000
minority,0.584648237551375,0.3769723563270625,0.17326732673267325,202,999,3,3,523,1000
consensus,0.6996632063702587,0.5494948095553881,0.9382716049382716,81,999,3,3,524,1000
dissensus,0.6137427405544764,0.42061411083171457,0.3333333333333333,40,999,3,3,524,1000
majority,0.6637527791021023,0.4956291686531535,0.7216981132075472,212,999,3,3,524,1000
minority,0.5941848589785386,0.39127728846780785,0.22641509433962265,212,999,3,3,524,1000
consensus,0.7148886539182051,0.5723329808773078,0.9396551724137931,116,999,3,3,525,1000
dissensus,0.5986820679463366,0.39802310191950485,0.3333333333333333,41,999,3,3,525,1000
majority,0.6893093846795665,0.5339640770193497,0.8125,176,999,3,3,525,1000
minority,0.5715096192549082,0.3572644288823622,0.14204545454545456,176,999,3,3,525,1000
consensus,0.7236196719139316,0.5854295078708975,0.9734513274336283,113,999,3,3,526,1000
dissensus,0.6053943031950405,0.4080914547925608,0.3333333333333333,30,999,3,3,526,1000
majority,0.7008221167102947,0.551233175065442,0.7578947368421053,190,999,3,3,526,1000
minority,0.5924196418031659,0.38862946270474874,0.20526315789473684,190,999,3,3,526,1000
consensus,0.7100989605873974,0.5651484408810962,0.9636363636363636,110,999,3,3,527,1000
dissensus,0.611042521484037,0.4165637822260555,0.3333333333333333,39,999,3,3,527,1000
majority,0.6749423709491342,0.5124135564237013,0.7119565217391305,184,999,3,3,527,1000
minority,0.5674789208535821,0.3512183812803731,0.22826086956521738,184,999,3,3,527,1000
consensus,0.7270983460171478,0.5906475190257217,0.9814814814814815,108,999,3,3,528,1000
dissensus,0.6074343832054486,0.41115157480817294,0.3333333333333333,32,999,3,3,528,1000
majority,0.6941548511884553,0.541232276782683,0.7616580310880829,193,999,3,3,528,1000
minority,0.5754479525453171,0.3631719288179757,0.20725388601036268,193,999,3,3,528,1000
consensus,0.7106449251798423,0.5659673877697634,0.9789473684210527,95,999,3,3,529,1000
dissensus,0.5984232228013606,0.397634834202041,0.3333333333333333,36,999,3,3,529,1000
majority,0.6943635300432698,0.5415452950649047,0.7772277227722773,202,999,3,3,529,1000
minority,0.5634821917379134,0.34522328760687004,0.15841584158415842,202,999,3,3,529,1000
consensus,0.715668304587634,0.5735024568814509,0.9595959595959596,99,999,3,3,530,1000
dissensus,0.6231442622707358,0.4347163934061038,0.3333333333333333,35,999,3,3,530,1000
majority,0.6851507458711821,0.527726118806773,0.7738693467336684,199,999,3,3,530,1000
minority,0.5936508865393636,0.3904763298090454,0.1658291457286432,199,999,3,3,530,1000
consensus,0.7243572498905619,0.5865358748358429,0.9479166666666666,96,999,3,3,531,1000
dissensus,0.6133730240256401,0.4200595360384602,0.3333333333333333,39,999,3,3,531,1000
majority,0.6684782498273905,0.5027173747410857,0.7272727272727273,198,999,3,3,531,1000
minority,0.5758948250640786,0.3638422375961179,0.1919191919191919,198,999,3,3,531,1000
consensus,0.7124124355823045,0.5686186533734569,0.981651376146789,109,999,3,3,532,1000
dissensus,0.5997099531267489,0.3995649296901233,0.3333333333333333,35,999,3,3,532,1000
majority,0.664303541184293,0.4964553117764395,0.7566137566137566,189,999,3,3,532,1000
minority,0.5581681446822745,0.33725221702341174,0.19576719576719576,189,999,3,3,532,1000
consensus,0.7170407943264612,0.5755611914896916,0.9885057471264368,87,999,3,3,533,1000
dissensus,0.5927350243206121,0.3891025364809182,0.3333333333333333,42,999,3,3,533,1000
majority,0.6988780606215442,0.5483170909323164,0.7941176470588235,204,999,3,3,533,1000
minority,0.5835465344385811,0.37531980165787154,0.16176470588235295,204,999,3,3,533,1000
consensus,0.7295369472718822,0.5943054209078232,0.9711538461538461,104,999,3,3,534,1000
dissensus,0.6175128537276185,0.4262692805914277,0.3333333333333333,45,999,3,3,534,1000
majority,0.6788127411032886,0.5182191116549328,0.7119565217391305,184,999,3,3,534,1000
minority,0.5731958109510901,0.3597937164266351,0.2554347826086957,184,999,3,3,534,1000
consensus,0.7502289860323071,0.6253434790484608,0.97,100,999,3,3,535,1000
dissensus,0.6141499232618711,0.4212248848928067,0.3333333333333333,43,999,3,3,535,1000
majority,0.6779998548226758,0.5169997822340137,0.7578947368421053,190,999,3,3,535,1000
minority,0.5767537060267243,0.3651305590400865,0.18421052631578946,190,999,3,3,535,1000
consensus,0.7064015634298655,0.5596023451447982,0.970873786407767,103,999,3,3,536,1000
dissensus,0.5992844902254917,0.3989267353382376,0.3333333333333333,39,999,3,3,536,1000
majority,0.6957997411179047,0.5436996116768569,0.7382198952879581,191,999,3,3,536,1000
minority,0.5891532304852772,0.3837298457279158,0.2198952879581152,191,999,3,3,536,1000
consensus,0.7045212853765694,0.5567819280648542,0.9322033898305084,118,999,3,3,537,1000
dissensus,0.607031233245215,0.4105468498678226,0.3333333333333333,39,999,3,3,537,1000
majority,0.6770581083555678,0.5155871625333517,0.75,176,999,3,3,537,1000
minority,0.5913830624873905,0.38707459373108577,0.21022727272727273,176,999,3,3,537,1000
consensus,0.7036892937725707,0.5555339406588561,0.9879518072289156,83,999,3,3,538,1000
dissensus,0.6157241408718089,0.4235862113077135,0.3333333333333333,42,999,3,3,538,1000
majority,0.6823115371199749,0.5234673056799622,0.7692307692307693,208,999,3,3,538,1000
minority,0.5750299933014247,0.362544989952137,0.1875,208,999,3,3,538,1000
consensus,0.7352923983578674,0.6029385975368011,0.9895833333333334,96,999,3,3,539,1000
dissensus,0.6017581944543994,0.40263729168159906,0.3333333333333333,43,999,3,3,539,1000
majority,0.6851819294042361,0.5277728941063541,0.7371134020618557,194,999,3,3,539,1000
minority,0.5857045550941077,0.3785568326411616,0.20618556701030927,194,999,3,3,539,1000
consensus,0.7356671039231519,0.6035006558847278,0.9897959183673469,98,999,3,3,540,1000
dissensus,0.5903007595356377,0.3854511393034565,0.3333333333333333,35,999,3,3,540,1000
majority,0.6945269793636787,0.541790469045518,0.775,200,999,3,3,540,1000
minority,0.5853050409552331,0.37795756143284964,0.2,200,999,3,3,540,1000
consensus,0.71528099025761,0.5729214853864151,0.967741935483871,93,999,3,3,541,1000
dissensus,0.6065303797926209,0.4097955696889314,0.3333333333333333,38,999,3,3,541,1000
majority,0.6760456381022174,0.5140684571533262,0.7227722772277227,202,999,3,3,541,1000
minority,0.5860726498651376,0.3791089747977065,0.22772277227722773,202,999,3,3,541,1000
consensus,0.7165429776080275,0.5748144664120413,0.9666666666666667,90,999,3,3,542,1000
dissensus,0.6262545145881956,0.43938177188229344,0.3333333333333333,38,999,3,3,542,1000
majority,0.6873759380246445,0.5310639070369667,0.7804878048780488,205,999,3,3,542,1000
minority,0.5910315583081447,0.386547337462217,0.15609756097560976,205,999,3,3,542,1000
consensus,0.7221537600799154,0.583230640119873,0.97,100,999,3,3,543,1000
dissensus,0.6504370386909513,0.4756555580364269,0.3333333333333333,32,999,3,3,543,1000
majority,0.6815226272089874,0.5222839408134811,0.7313432835820896,201,999,3,3,543,1000
minority,0.5974452468654632,0.39616787029819484,0.21890547263681592,201,999,3,3,543,1000
consensus,0.7157829550199359,0.5736744325299038,0.9905660377358491,106,999,3,3,544,1000
dissensus,0.5655695508189854,0.3483543262284782,0.3333333333333333,21,999,3,3,544,1000
majority,0.6634724078286277,0.49520861174294145,0.7815533980582524,206,999,3,3,544,1000
minority,0.5986676204348327,0.398001430652249,0.18932038834951456,206,999,3,3,544,1000
consensus,0.7090395784062438,0.5635593676093656,0.96,100,999,3,3,545,1000
dissensus,0.5951536026883633,0.39273040403254483,0.3333333333333333,33,999,3,3,545,1000
majority,0.6889664987536769,0.5334497481305153,0.775,200,999,3,3,545,1000
minority,0.5763342083323126,0.3645013124984689,0.175,200,999,3,3,545,1000
consensus,0.7060151829033334,0.5590227743550001,0.9565217391304348,115,999,3,3,546,1000
dissensus,0.6270166232607804,0.4405249348911708,0.3333333333333333,31,999,3,3,546,1000
majority,0.6802995209723259,0.520449281458489,0.7165775401069518,187,999,3,3,546,1000
minority,0.5977889789474229,0.3966834684211343,0.24598930481283424,187,999,3,3,546,1000
consensus,0.7090235198320303,0.5635352797480454,0.9702970297029703,101,999,3,3,547,1000
dissensus,0.6266984390961874,0.440047658644281,0.3333333333333333,37,999,3,3,547,1000
majority,0.6712913028135673,0.506936954220351,0.7333333333333333,195,999,3,3,547,1000
minority,0.5765200702768042,0.36478010541520633,0.19487179487179487,195,999,3,3,547,1000
consensus,0.7166299061646416,0.5749448592469624,0.9734513274336283,113,999,3,3,548,1000
dissensus,0.6123044839866149,0.41845672597992234,0.3333333333333333,32,999,3,3,548,1000
majority,0.664004191856151,0.4960062877842265,0.7180851063829787,188,999,3,3,548,1000
minority,0.6058597779008791,0.4087896668513187,0.2127659574468085,188,999,3,3,548,1000
consensus,0.7146401220535021,0.5719601830802532,1,95,999,3,3,549,1000
dissensus,0.600878910100026,0.40131836515003905,0.3333333333333333,37,999,3,3,549,1000
majority,0.7086335258295059,0.5629502887442589,0.8109452736318408,201,999,3,3,549,1000
